source_path,source_type,source_status,outcome,destination,status_code,owner,reason,needs_client_decision,evidence
/product/knee-pads-sleek,product,publish,same_url,/product/knee-pads-sleek,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/knee-pads-spike,product,publish,same_url,/product/knee-pads-spike,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/looney-tunes-kids-short,product,publish,same_url,/product/looney-tunes-kids-short,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/macron-shirt-kids,product,publish,same_url,/product/macron-shirt-kids,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x5
/product/mcos-nsw-short,product,publish,same_url,/product/mcos-nsw-short,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/mizuno-t-shirt,product,publish,same_url,/product/mizuno-t-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/modena-jersey,product,publish,same_url,/product/modena-jersey,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/modena-unisex-jacket,product,publish,same_url,/product/modena-unisex-jacket,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/modena-volley-jersey,product,publish,same_url,/product/modena-volley-jersey,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/modena-volley-shorts,product,publish,same_url,/product/modena-volley-shorts,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/mv-jackets,product,publish,same_url,/product/mv-jackets,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/nago,product,publish,same_url,/product/nago,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/nine-jump-socks-1-pair-pack,product,publish,same_url,/product/nine-jump-socks-1-pair-pack,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/nine-knee-pads-new-shield,product,publish,same_url,/product/nine-knee-pads-new-shield,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/nine-rain-jacket-ibiza-white,product,publish,same_url,/product/nine-rain-jacket-ibiza-white,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/nine-rain-jacket-nine,product,publish,same_url,/product/nine-rain-jacket-nine,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/nine-rain-jacket-osaka-ocean,product,publish,same_url,/product/nine-rain-jacket-osaka-ocean,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/nine-singlet-modena-volley,product,publish,same_url,/product/nine-singlet-modena-volley,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/nine-volleyball-x-tape,product,publish,same_url,/product/nine-volleyball-x-tape,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/nine-womens-shorts-ibiza,product,publish,same_url,/product/nine-womens-shorts-ibiza,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/ora,product,publish,same_url,/product/ora,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/pallavalo-shirt,product,publish,same_url,/product/pallavalo-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/petrol-short-light-female,product,publish,same_url,/product/petrol-short-light-female,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/pipe-2-man,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1625)
/product/pipe-2-woman,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1626)
/product/ponale-jacket,product,publish,same_url,/product/ponale-jacket,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/ponale-pants,product,publish,same_url,/product/ponale-pants,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/ponale-sweater,product,publish,same_url,/product/ponale-sweater,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/premier-provolley-jersey-2026-27,product,publish,same_url,/product/premier-provolley-jersey-2026-27,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/premier-provolley-shorts-2026-27,product,publish,same_url,/product/premier-provolley-shorts-2026-27,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/presser-polo-t-shirt,product,publish,same_url,/product/presser-polo-t-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/prosporter-ball-cart-trolley,product,publish,same_url,/product/prosporter-ball-cart-trolley,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x5
/product/prosporter-ball-cart-trolley-replacement-bag-inner-fabric,product,publish,same_url,/product/prosporter-ball-cart-trolley-replacement-bag-inner-fabric,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x5
/product/provolley-brione-full-zip-track-jacket,product,publish,same_url,/product/provolley-brione-full-zip-track-jacket,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/provolley-brione-full-zip-tracksuit-navy,product,publish,same_url,/product/provolley-brione-full-zip-tracksuit-navy,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/provolley-brione-track-pants,product,publish,same_url,/product/provolley-brione-track-pants,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/provolley-jersey,product,publish,same_url,/product/provolley-jersey,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-kids-t-shirt-with-number,product,publish,same_url,/product/provolley-kids-t-shirt-with-number,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-kids-training-shorts,product,publish,same_url,/product/provolley-kids-training-shorts,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-kids-training-t-shirt,product,publish,same_url,/product/provolley-kids-training-t-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-men-old-style-shorts,product,publish,same_url,/product/provolley-men-old-style-shorts,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-men-training-t-shirt-navy,product,publish,same_url,/product/provolley-men-training-t-shirt-navy,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/provolley-mens-shorts-navy-white-yellow-copy,product,publish,same_url,/product/provolley-mens-shorts-navy-white-yellow-copy,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-mens-volleyball-jersey-sydney,product,publish,same_url,/product/provolley-mens-volleyball-jersey-sydney,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-menss-polo-2026-27-nine-teamwear,product,publish,same_url,/product/provolley-menss-polo-2026-27-nine-teamwear,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/provolley-premium-t-shirt-cinque-men,product,publish,same_url,/product/provolley-premium-t-shirt-cinque-men,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-premium-tshirt-cinque-women,product,publish,same_url,/product/provolley-premium-tshirt-cinque-women,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-socks-1-pair,product,publish,same_url,/product/provolley-socks-1-pair,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-team-sweater-nine-unisex,product,publish,same_url,/product/provolley-team-sweater-nine-unisex,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-training-t-shirt,product,publish,same_url,/product/provolley-training-t-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-training-t-shirt-zero-2-yellow,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=3667)
/product/provolley-unisex-hats,product,publish,same_url,/product/provolley-unisex-hats,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-winter-hoodie-2024,product,publish,same_url,/product/provolley-winter-hoodie-2024,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-winter-pants-teamwear-2024,product,publish,same_url,/product/provolley-winter-pants-teamwear-2024,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-women-shorts-navy-white-yellow,product,publish,same_url,/product/provolley-women-shorts-navy-white-yellow,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-womens-jersey,product,publish,same_url,/product/provolley-womens-jersey,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/provolley-womens-old-style-short,product,publish,same_url,/product/provolley-womens-old-style-short,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-womens-polo-2026-27,product,publish,same_url,/product/provolley-womens-polo-2026-27,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/provolley-womens-training-t-shirt-nine,product,publish,same_url,/product/provolley-womens-training-t-shirt-nine,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/provolley-womens-volleyball-jersey-sydney-australia,product,publish,same_url,/product/provolley-womens-volleyball-jersey-sydney-australia,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/quick-2-unisex,product,publish,same_url,/product/quick-2-unisex,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/quick-unisex,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1633)
/product/rich-unisex,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1634)
/product/royal-male-t-shirt,product,publish,same_url,/product/royal-male-t-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/royal-male-t-shirt-2,product,publish,client_decision,,,none,duplicate handle: 'royal-male-t-shirt-2' and 'royal-male-t-shirt' are both live products; client to pick the canonical handle before the loser is 301'd,true,exports/products.json; sitemap:product-sitemap.xml
/product/royal-unisex-jacket,product,publish,same_url,/product/royal-unisex-jacket,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/royal-unisex-pants-black,product,publish,same_url,/product/royal-unisex-pants-black,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/sette-man,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1635)
/product/sette-shirt,product,publish,same_url,/product/sette-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/sette-woman,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1636)
/product/slide-zip,product,publish,same_url,/product/slide-zip,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/spikers-turf-t-shirt,product,publish,same_url,/product/spikers-turf-t-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/stivo-jacket,product,publish,same_url,/product/stivo-jacket,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/stivo-pants,product,publish,same_url,/product/stivo-pants,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/tennessee-shirt,product,publish,same_url,/product/tennessee-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml; internal link x3
/product/tre-man,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1648)
/product/tre-woman,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1649)
/product/val-jacket,product,publish,same_url,/product/val-jacket,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/val-male-t-shirt,product,publish,same_url,/product/val-male-t-shirt,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/val-polo-mens,product,publish,same_url,/product/val-polo-mens,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/velo-collar-zip,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1650)
/product/velo-jacket,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1652)
/product/velo-pants,product,publish,same_url,/product/velo-pants,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/warm-up-unisex,product,draft,client_decision,,,none,draft product has no public legacy URL; client to confirm whether it is published on Shopify (then same path) or retired,true,exports/products.json; no public permalink (?post_type=product&p=1655)
/product/womens-volleyball-jersey-sydney-australia,product,publish,same_url,/product/womens-volleyball-jersey-sydney-australia,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/product/zero-2-unisex,product,publish,same_url,/product/zero-2-unisex,200,nextjs,product handle is clean and preserved 1:1 on /product/<slug>,false,exports/products.json; sitemap:product-sitemap.xml
/brand/ninesquared,product_brand,publish,client_decision,,,none,product brand archive; the approved IA has no brand collection - client to decide a Shopify vendor collection or retirement,true,system URL (WooCommerce/WordPress convention); sitemap:product_brand-sitemap.xml
/product-category/backpacks-bags,product_category,publish,301,/shop/accessories,308,nextjs,type: Backpacks & Bags -> Accessories,false,exports/product_categories.json (count=3); sitemap:product_cat-sitemap.xml
/product-category/ball-cart-trolley,product_category,publish,301,/shop/accessories,308,nextjs,coaching/equipment singleton folded into Accessories,false,exports/product_categories.json (count=2); sitemap:product_cat-sitemap.xml; internal link x2
/product-category/beach-volleyball,product_category,publish,301,/shop/beach,308,nextjs,surface axis -> Beach collection,false,exports/product_categories.json (count=20); sitemap:product_cat-sitemap.xml
/product-category/beach-volleyball/bikini-bottoms,product_category,publish,301,/shop/shorts-pants,308,nextjs,type axis wins over surface: Bikini Bottoms -> Shorts & Pants,false,exports/product_categories.json (count=7); sitemap:product_cat-sitemap.xml
/product-category/beach-volleyball/singlets,product_category,publish,301,/shop/tops,308,nextjs,type: Singlets -> Tops,false,exports/product_categories.json (count=5); sitemap:product_cat-sitemap.xml
/product-category/beach-volleyball/top-crop,product_category,publish,301,/shop/tops,308,nextjs,type: Top Crop -> Tops,false,exports/product_categories.json (count=8); sitemap:product_cat-sitemap.xml
/product-category/bikini-bottoms,product_category,publish,301,/shop/shorts-pants,308,nextjs,type axis wins over surface: Bikini Bottoms -> Shorts & Pants,false,exports/product_categories.json (count=7); non-hierarchical alias path
/product-category/coaching,product_category,publish,301,/shop/accessories,308,nextjs,coaching folded into Accessories,false,exports/product_categories.json (count=3); sitemap:product_cat-sitemap.xml
/product-category/elbow-pads,product_category,publish,301,/shop/accessories,308,nextjs,protective gear folded into Accessories,false,exports/product_categories.json (count=1); sitemap:product_cat-sitemap.xml; internal link x2
/product-category/hoodies,product_category,publish,301,/shop/hoodies-jackets,308,nextjs,type: Hoodies -> Hoodies & Jackets,false,exports/product_categories.json (count=7); sitemap:product_cat-sitemap.xml
/product-category/inner-west-volley,product_category,publish,301,/shop/clubs/inner-west-volley,308,nextjs,club axis -> Inner West Volley,false,exports/product_categories.json (count=5); non-hierarchical alias path
/product-category/jackets,product_category,publish,301,/shop/hoodies-jackets,308,nextjs,type: Jackets -> Hoodies & Jackets,false,exports/product_categories.json (count=5); sitemap:product_cat-sitemap.xml; internal link x1
/product-category/jerseys,product_category,publish,301,/shop/jerseys,308,nextjs,type: Jerseys -> Jerseys,false,exports/product_categories.json (count=8); sitemap:product_cat-sitemap.xml; internal link x2
/product-category/kneepads,product_category,publish,301,/shop/accessories,308,nextjs,protective gear folded into Accessories,false,exports/product_categories.json (count=3); sitemap:product_cat-sitemap.xml; internal link x5
/product-category/pants,product_category,publish,301,/shop/shorts-pants,308,nextjs,type: Pants -> Shorts & Pants,false,exports/product_categories.json (count=5); sitemap:product_cat-sitemap.xml; internal link x1
/product-category/polo-shirts,product_category,publish,301,/shop/tops,308,nextjs,type: Polo Shirts -> Tops,false,exports/product_categories.json (count=3); sitemap:product_cat-sitemap.xml
/product-category/provolley-academy,product_category,publish,301,/shop/clubs/provolley-academy,308,nextjs,club axis -> ProVolley Academy,false,exports/product_categories.json (count=13); non-hierarchical alias path
/product-category/rain-jacket,product_category,publish,301,/shop/hoodies-jackets,308,nextjs,type: Rain Jacket -> Hoodies & Jackets,false,exports/product_categories.json (count=3); sitemap:product_cat-sitemap.xml
/product-category/shorts,product_category,publish,301,/shop/shorts-pants,308,nextjs,type: Shorts -> Shorts & Pants,false,exports/product_categories.json (count=24); sitemap:product_cat-sitemap.xml; internal link x1
/product-category/singlets,product_category,publish,301,/shop/tops,308,nextjs,type: Singlets -> Tops,false,exports/product_categories.json (count=5); non-hierarchical alias path
/product-category/sleeves,product_category,publish,301,/shop/accessories,308,nextjs,protective gear folded into Accessories,false,exports/product_categories.json (count=40); sitemap:product_cat-sitemap.xml; internal link x10
/product-category/socks,product_category,publish,301,/shop/accessories,308,nextjs,type: Socks -> Accessories,false,exports/product_categories.json (count=4); sitemap:product_cat-sitemap.xml
/product-category/sweat-suit,product_category,publish,301,/shop/hoodies-jackets,308,nextjs,singleton legacy category folded into Hoodies & Jackets (IA-SPEC rule 5),false,exports/product_categories.json (count=1); sitemap:product_cat-sitemap.xml
/product-category/sweater,product_category,publish,301,/shop/hoodies-jackets,308,nextjs,type: Sweater -> Hoodies & Jackets,false,exports/product_categories.json (count=3); sitemap:product_cat-sitemap.xml
/product-category/t-shirts,product_category,publish,301,/shop/tops,308,nextjs,type: T-Shirts -> Tops,false,exports/product_categories.json (count=11); sitemap:product_cat-sitemap.xml; internal link x2
/product-category/teamwear,product_category,publish,301,/shop/clubs/teamwear,308,nextjs,club axis -> Clubs & Teams / Teamwear,false,exports/product_categories.json (count=26); sitemap:product_cat-sitemap.xml
/product-category/teamwear/inner-west-volley,product_category,publish,301,/shop/clubs/inner-west-volley,308,nextjs,club axis -> Inner West Volley,false,exports/product_categories.json (count=5)
/product-category/teamwear/provolley-academy,product_category,publish,301,/shop/clubs/provolley-academy,308,nextjs,club axis -> ProVolley Academy,false,exports/product_categories.json (count=13); sitemap:product_cat-sitemap.xml
/product-category/top-crop,product_category,publish,301,/shop/tops,308,nextjs,type: Top Crop -> Tops,false,exports/product_categories.json (count=8); non-hierarchical alias path
/product-category/women,product_category,publish,client_decision,,,none,"gender is a filter axis in the approved IA, not a collection route; client to choose a filtered landing page or retirement",true,exports/product_categories.json (count=7); sitemap:product_cat-sitemap.xml
/product-tag/auckland,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/australia,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/beach,product_tag,publish,301,/shop/beach,308,nextjs,surface axis: tag contains 'beach',false,exports/product_tags.json (count=10); sitemap:product_tag-sitemap.xml
/product-tag/brisbane,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/comfort,product_tag,publish,410,,410,nextjs,"empty tag archive, not in the Yoast sitemap",false,exports/product_tags.json (count=0)
/product-tag/custom-made-jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/custom-volleyball-jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/homepage,product_tag,publish,410,,410,nextjs,internal merchandising flag with no user-facing equivalent,false,exports/product_tags.json (count=16); sitemap:product_tag-sitemap.xml
/product-tag/hoodie,product_tag,publish,301,/shop/hoodies-jackets,308,nextjs,type axis: tag contains 'hoodie',false,exports/product_tags.json (count=0)
/product-tag/inner-west-volley,product_tag,publish,301,/shop/clubs/inner-west-volley,308,nextjs,club axis: tag contains 'inner-west-volley',false,exports/product_tags.json (count=7); sitemap:product_tag-sitemap.xml
/product-tag/jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=0)
/product-tag/melbourne,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/men-volleyball-jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/mens-volleyball-jersey,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'jersey',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/mens-volleyball-uniform,product_tag,publish,301,/shop/jerseys,308,nextjs,type axis: tag contains 'uniform',true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/new-zealand,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/nine-australia,product_tag,publish,client_decision,,,none,brand tag; the approved IA has no brand collection - client to decide a Shopify vendor collection or retirement,true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/nine-volleyball-apparel,product_tag,publish,client_decision,,,none,brand tag; the approved IA has no brand collection - client to decide a Shopify vendor collection or retirement,true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/ninesquared,product_tag,publish,client_decision,,,none,brand tag; the approved IA has no brand collection - client to decide a Shopify vendor collection or retirement,true,exports/product_tags.json (count=5); sitemap:product_tag-sitemap.xml
/product-tag/ninesquared-polo,product_tag,publish,301,/shop/tops,308,nextjs,type axis: tag contains 'polo',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/ninesquared-sweater,product_tag,publish,301,/shop/hoodies-jackets,308,nextjs,type axis: tag contains 'sweater',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/nsw-volleyball,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/pants,product_tag,publish,301,/shop/shorts-pants,308,nextjs,type axis: tag contains 'pant',false,exports/product_tags.json (count=0)
/product-tag/perth,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/prosporter,product_tag,publish,client_decision,,,none,brand tag; the approved IA has no brand collection - client to decide a Shopify vendor collection or retirement,true,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/provolley,product_tag,publish,301,/shop/clubs/provolley-academy,308,nextjs,club axis: tag contains 'provolley',false,exports/product_tags.json (count=5); sitemap:product_tag-sitemap.xml
/product-tag/provolley-polo,product_tag,publish,301,/shop/clubs/provolley-academy,308,nextjs,club axis: tag contains 'provolley',false,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/provolley-sweater,product_tag,publish,301,/shop/clubs/provolley-academy,308,nextjs,club axis: tag contains 'provolley',false,exports/product_tags.json (count=1); sitemap:product_tag-sitemap.xml
/product-tag/queensland-volleyball,product_tag,publish,301,/shop,308,nextjs,geographic/marketing SEO tag with no approved collection; Shop All is the nearest genuine listing (never the home page),true,exports/product_tags.json (count=2); sitemap:product_tag-sitemap.xml
/product-tag/set,product_tag,publish,410,,410,nextjs,"empty tag archive, not in the Yoast sitemap",false,exports/product_tags.json (count=0)
/product-tag/sette,product_tag,publish,client_decision,,,none,brand tag; the approved IA has no brand collection - client to decide a Shopify vendor collection or retirement,true,exports/product_tags.json (count=4); sitemap:product_tag-sitemap.xml
